Word//word combination	Sentiment scores
незручно	-1.567
незручності	-1.800
незручність	-1.333
незрілий	-1.200
неймовірний	2.150
неймовірно	2.100
неймовірно цікавий	2.100
некерований	-1.500
некеровано	-1.500
некерованість	-1.700
некомпетентний	-2.100
некомпетентність	-2.300
некомфортний	-1.600
некомфортно	-1.700
некомфортно почуватися	-1.600
неконтрольований	-1.000
некраса	-2.700
некраси	-2.500
некрасивий	-2.300
некрасиво	-2.100
нелегальний	-2.600
нелепий	-1.500
нелепо	-0.800
нелепості	-1.600
нелепість	-1.100
нелюбий	-2.700
нелюбимий	-1.700
нелюблений	-1.900
нелюдський	-2.800
нема за що	1.825
немилосердний	-1.800
немилосердно	-2.450
немилосердність	-1.700
немотивований	-1.400
немічний	-1.200
ненавидить	-2.233
ненавидячи	-2.300
ненавидів	-2.567
ненавиділа	-3.200
ненавиділи	-3.200
ненавидіти	-2.400
ненависний	-2.700
ненависник	-1.800
ненависники	-2.200
ненависно	-2.300
ненависність	-3.600
ненависть	-2.867
ненавмисний	-0.300
ненавмисно	-1.400
ненадійний	-1.200
ненадійно закріплений	-1.600
ненадійність	-1.800
ненапружений	1.300
ненапруженість	1.600
ненормальний	-2.200
ненормальні	-1.600
необачний	-1.700
необережний	-1.500
необережно	-1.000
необережність	-1.400
необразливий	0.700
необізнаний	-0.800
необізнаність	-1.100
неорганізований	-1.700
неособистий	-1.300
неохайний	-1.500
неохайність	-1.600
неохота	-1.500
неохоче	-0.400
неохочий	-1.000
неохітний	-1.000
неоцінений	-1.700
непевний	-1.175
непевно	-1.300
непевності	-1.400
непевність	-1.200
непереборний	1.400
неперевершений	2.033
неперевірений	-0.500
непереконаний	-1.600
непереконливий	-1.150
непереможний	2.200
непересічний	1.700
неписьменність	-1.900
неповага	-1.800
неповноцінний	-1.700
неповноцінно	-2.000
неповноцінності	-1.900
неповноцінність	-1.100
неповторний	1.800
непогано	2.200
непогоджений	-1.400
неподобаний	-1.700
непокоїти	-1.900
непокоїть	-2.200
непокій	-1.900
непокійний	-1.400
непокійно	-2.000
непокірний	-1.050
непокірно	-1.800
непокірність	-1.200
неполохливий	1.900
непомічений	-0.100
непоправний	-0.800
непорозуміння	-1.350
непорочність	1.900
непотрібний	-1.800
непотрібність	-1.600
непохитний	1.050
непоцінований	-1.700
непоінформований	-0.800
неправда	-1.800
неправдива інформація	-1.300
неправдиве повідомлення	-1.500
неправильний	-1.950
неправильно	-1.200
неправильно витлумачений	-1.300
неправильно зрозумів	-1.400
неправильно зрозуміла	-1.400
неправильно зрозуміли	-1.400
неправильно зрозуміти	-1.500
неправильно поінформований	-1.600
неправильно прочитати	-1.100
неправильно розуміє	-1.300
непрацездатний	-1.900
непривабливий	-1.933
непривітний	-1.500
неприйнятний	-1.867
неприйнятності	-1.900
неприйнятність	-1.700
неприпустимий	-2.067
непристойний	-2.350
непристойно	-2.800
непристойність	-2.000
непричетний	1.400
неприязнь	-1.960
неприязні	-1.150
неприємний	-1.900
неприємно	-1.700
неприємно відволікаюче	-1.400
неприємності	-1.950
неприємні відчуття	-1.800
неприємність	-1.700
непрофесійний	-2.200
непідконтрольний	-1.500
непідконтрольність	-1.700
непідкріплений	-1.700
непідтверджений	-1.100
непідтриманий	-1.700
нераціональний	-1.400
нераціонально	-1.600
нераціональність	-1.700
нерви	-0.400
нервовий	-1.250
нервово	-0.900
нервозність	-1.233
нервування	-1.200
нереалізований	-1.800
нерентабельний	-1.500
неробство	-1.000
нерозважливий	-1.400
нерозважливо	-1.000
нерозважливість	-1.600
нерозважний	-1.700
нерозважніший	-1.500
нерозумний	-1.550
нерозумно	-1.800
нерозумність	-1.800
нерозумніший	-1.700
нерішуче	-1.133
нерішучий	-1.075
нерішучості	-1.025
нерішучість	-0.917
несамовитий	-1.900
несамовитий захват	2.900
несамовито	-1.400
несамовито щасливий	2.300
несамовитість	-0.700
несвідомий	-0.800
несконцентрований	-1.700
несміливий	-0.933
несміливо	-0.700
несміливості	-1.200
несміливість	-1.075
несміливіший	-1.000
несподіваний	1.100
несподіванка	1.100
несподіванки	0.900
несподівано	1.200
неспокій	-1.450
неспокійний	-1.500
неспокійно	-1.750
несправедливий	-2.200
несправедливість	-2.700
несправжній	-2.100
несправний	-1.600
несправно	-2.100
несправність	-1.800
несприйнятливий	1.200
несприятливий	-1.650
несприятливо	-1.450
несприятливість	-1.100
неспроможний	-1.600
неспроможність	-1.700
нестабільний	-1.200
нестабільно	-0.700
нестабільність	-0.700
нестабільніший	-0.900
нестача	-1.700
нестачі	-0.750
нестерпний	-2.550
нестерпний біль	-3.400
нестерпно	-2.467
нестерпні болі	-1.900
нестримний	-0.800
нестійкий	-1.500
несуттєвий	-1.300
несхвалений	-1.400
неталановитий	-1.600
нетерпляче	-1.700
нетерплячий	-1.200
нетерплячість	-1.800
нетерпіння	-1.800
неуважний	-1.660
неуважно	-0.900
неуважність	-1.450
неук	-1.900
неуки	-2.100
неупорядкований	-1.200
неуразливий	1.300
неуспішний	-1.500
неуспішно	-1.700
неусталений	-1.300
неустрашний	2.300
неуцтво	-1.300
неушкоджений	0.800
нефаховий	-2.300
неформальний	0.800
неформально	0.700
нехтування	-2.000
нехтувати	-1.100
нехтуючи	-0.900
нехтує	-1.767
нецікавий	-1.525
нечарівний	-1.800
нечесний	-2.400
нечистий	-1.900
нечутливий	-0.900
нечутливість	-1.800
нечіткий	-0.600
нешкідливий	1.000
нешкідливо	1.400
нешкідливість	0.800
нещасливий	-1.650
нещасливо	-1.900
нещасний	-1.800
нещасний випадок	-2.100
нещасні	-1.900
нещасні випадки	-1.300
нещасніший	-2.400
нещастя	-2.380
нещирий	-1.800
нещиро	-1.900
нещирість	-1.400
неясний	-1.000
неідеальний	-1.300
нив	-0.900
нижчий	-1.700
нижчість	-1.100
низовина	-0.100
низькуватий	-0.900
низькість	-1.300
нило	-1.600
нити	-1.500
нитик	-1.200
нитики	-0.600
ниття	-0.900
нищить	-2.233
нищівний	-3.167
нищівно	-2.200
ниючий	-1.750
ниє	-1.400
новаторський	1.900
новація	1.600
нововведення	1.600
нормально	1.300
ностальгія за домом	-1.800
ну таке	-0.300
нуб	-0.900
нудити	-1.450
нудить	-2.000
нудний	-1.575
нудно	-0.750
нуднятина	-2.400
нудота	-2.400
нудотний	-1.850
нудотно	-2.100
нудьга	-1.250
нудьги	-1.100
нудьгування	-1.300
нудьгуючий	-1.100
нужденний	-1.400
няшка	2.100
няшки	1.500
няшний	1.550
няшність	1.900
няшніший	1.500
ні	-1.200
нівечити	-2.100
нівечить	-1.800
ніжний	1.560
ніжно	1.910
ніжності	0.900
ніжність	2.240
ніжніший	1.000
ніжніші	1.200
нікчемний	-1.880
нікчемно	-1.800
нікчемність	-1.900
нісенітниця	-2.250
нічого собі	2.800
нічого страшного	1.300
об'єднаний	1.700
об'єкти глузування	-1.300
обачність	1.900
обвал	-1.950
обвалився	-1.100
обвалюючись	-1.200
обвалюється	-1.200
обвинуватили	-2.100
обвинувач	-2.100
обвинувачений	-1.000
обвинувачення	-1.400
обвинувачувати	-0.800
обвинувачуючи	-0.700
обвинувачує	-1.400
обвинувачі	-2.000
обдарований	2.300
обдарованість	1.800
обдарування	2.000
обдумано	1.700
обдурений	-1.300
обдурив	-1.950
обдурили	-2.000
обдурити	-1.500
обдурювання	-2.100
обдурює	-1.500
обділений	-1.900
обділяти	-2.100
обділяє	-1.700
обережно	1.250
обережність	2.000
оберігати	1.800
оберігає	1.300
обкрадати	-1.850
обкрадає	-2.150
облагороджує	2.000
облажався	-2.000
облажатися	-1.900
обман	-2.045
обмани	-2.300
обманливий	-1.900
обманний	-2.200
обманув	-1.600
обманутий	-1.900
обманщик	-1.650
обманщики	-1.533
обманювати	-1.850
обманюючи	-1.400
обманює	-1.700
обмежений	-0.967
обмеження	-1.150
обмежити	-1.600
обмежуючи	-1.600
обмежує	-1.300
обмовляти	-1.500
обмін	1.800
обнадійливий	1.433
обнадійливо	1.667
обов'язковий	0.300
обожествляти	1.400
обожнення	2.900
обожнювальний	2.600
обожнюваний	1.800
обожнювання	2.550
обожнювати	2.150
обожнювач	1.700
обожнювачі	2.100
обожнює	1.600
оборона	0.533
оборонний	0.100
оборонність	-0.400
ображати	-1.200
ображаючись	-1.200
ображає	-2.050
ображається	-1.200
ображений	-1.825
ображено	-1.400
образа	-1.600
образи	-1.883
образив	-2.000
образився	-1.600
образити	-2.300
образливий	-2.167
образливо	-2.567
образливість	-2.067
образник	-2.000
образники	-2.000
обтяжений	-1.700
обтяження	-1.700
обтяжливий	-1.600
обтяжливо	-1.800
обтяжливість	-1.900
обтяжувати	-0.900
обтяжує	-0.700
обурений	-1.880
обурення	-2.133
обурено	-1.400
обурився	-1.600
обурливий	-1.933
обурливо	-1.600
обурливість	-1.250
обурювати	-1.200
обурюватися	-0.700
обурюючись	-1.200
обурює	-2.150
обурюється	-1.200
обійм	2.100
обіймання	1.800
обіймати	1.733
обіймашки	2.100
обіймаю	3.000
обіймаючи	1.800
обійми	1.900
обійняв	1.700
обійняла	1.700
обійняли	1.700
обійняти	2.100
обійнято	1.700
обікрав	-1.400
обікрасти	-2.600
обісрався	-1.700
обіцянка	1.300
обіцянки	1.600
обіцяти	1.300
овдовіла	-2.100
овдовілий	-2.100
огида	-2.500
огиджений	-2.400
огидний	-2.217
огидно	-1.862
огидності	-2.567
огидні	-2.000
огидні речі	-2.100
огидність	-1.957
огидніший	-1.600
оглушливий	-1.200
ого	2.800
одержимий	-1.200
одержимо	-0.850
одержимості	-0.900
одержимі	-0.700
одержимість	-1.300
одержувач	2.100
одержувачі	1.800
одинак	-1.300
одинаки	-0.900
одинокий	-1.367
одиноко	-1.300
одинокості	-1.500
одинокі	-1.400
одинокість	-1.567
одинокіший	-1.400
однозначно	1.700
одноманітний	-1.000
оживити	1.600
оживлений	1.333
оживлення	1.200
оживлювальний	1.300
оживляти	1.600
оживляючий	1.967
оживляє	1.600
ожиріння	-1.500
озброєний	-1.400
озброєння	-1.333
оздоба	1.300
оздоби	0.800
оздоблений	0.800
оздоблення	1.625
оздоблювати	1.600
оздоблювач	1.300
оздоблює	0.500
озлоблений	-1.400
озлобленість	-1.700
ок	1.200
окремостоячий	1.100
окрилений	2.425
окрилююче	2.100
окрилюючий	1.800
окрилює	1.800
оксюморон	-0.500
окупанти	-0.900
оманливий	-1.700
онкологія	-3.400
оновлювати	2.200
оновлює	2.000
онімілий	-1.100
оніміння	-1.100
опечалений	-2.400
оплаканий	-1.400
оплакував	-1.300
оплакувала	-1.300
оплакувати	-1.933
оплакує	-2.400
оплески	1.800
опозорений	-2.000
опортунізм	0.300
опортуніст	0.200
опортуністи	0.300
опортуністичний	-0.100
оправданий	1.000
оправдати	0.800
оправдовуючи	1.300
оправдовує	0.100
оптимальний	1.500
оптимально	1.300
оптимальність	1.900
оптимізатор	1.500
оптимізатори	2.100
оптимізація	1.733
оптимізації	1.350
оптимізм	2.033
оптимізми	2.000
оптимізований	1.850
оптимізовано	1.700
оптимізувати	2.033
оптимізуючи	1.700
оптимізує	1.700
оптиміст	2.000
оптимісти	1.600
оптимістичний	1.500
оптимістично	2.100
оптимістка	2.400
опудала	-0.700
опудало	-0.800
опікун	1.900
опікуни	0.800
опікунства	0.600
опікунство	0.500
опікується	1.900
ореол	1.500
ореоли	1.200
оригінальний	1.300
освітлення	2.500
освітлив	2.100
освітлювати	1.900
освітлювач	1.000
освітлювачі	1.000
освітлює	1.500
осел	-2.500
осиротілий	-2.100
ослабити	-1.800
ослаблений	-1.300
ослаблення	-1.300
ослаблювач	-1.600
ослаблювачі	-1.300
ослаблює	-1.300
осміяний	-1.150
осміяння	-2.000
особливе право	1.500
особливий	1.700
особливості	0.100
особливі права	1.600
особливість	0.600
осоромити	-1.200
осоромлює	-1.700
оспорюваний	-1.400
оспівувати	2.700
остороги	-0.900
осуд	-2.350
осуджений	-1.900
осудження	-2.800
осуджувати	-1.600
осуджує	-2.300
осудив	-1.900
осудний	-1.700
осудно	-1.600
отримав задоволення	2.300
отримав прибуток	1.300
отримувати задоволення	2.500
отримувати прибуток	1.600
отримувач	2.100
отримувачі	1.800
отримує задоволення	2.300
отруйний	-2.400
отруйник	-2.700
отруйники	-3.100
отруйно	-2.900
отрута	-2.500
отрути	-2.700
отруювати	-2.300
отруювач	-2.700
отруювачі	-3.100
отруюють	-2.700
отруює	-2.450
отруєна	-2.200
отруєний	-2.100
отруєння	-2.600
отруєні	-2.200
офлайн	-0.500
охайний	1.850
охайно	1.400
охайність	1.300
охайніший	0.850
охоплений панікою	-2.000
охоплюється панікою	-1.900
охороняти	1.600
охороняє	1.300
охота	1.100
охоче	1.400
охочий	1.300
оцінив	2.300
очорнювати	-1.500
очікування	0.400
очікувати	0.400
ошелешений	-1.500
ошукав	-1.600
ошуканий	-1.333
ошуканство	-1.900
ошукати	-1.500
ошукувати	-1.700
ошукуючи	-1.400
ошукує	-1.550
п'яний	-1.400
палкий	1.517
палко	2.000
палкі	1.600
палкі почуття	2.200
палкість	2.300
палій війни	-2.900
палії війни	-2.800
паніка	-1.800
панікер	-2.075
панікери	-1.550
панікерство	-0.300
панікує	-1.900
панічна тиснява	-1.800
панічний	-1.700
панічно	-1.400
паплюжений	-2.300
паплюжити	-1.867
парадокс	-0.400
парадоксальний	-0.400
паразит	-1.500
паралізований	-1.200
параноя	-1.250
параної	-1.500
параноїдальний	-1.150
параноїдальні	-1.600
параноїк	-1.150
параноїки	-1.150
пародія	-2.700
паршивий	-2.250
пасивний	0.800
пасивно	-0.700
пасивність	-1.000
пасифлора	0.300
пасифлори	0.400
паскуда	-2.800
паскудний	-2.680
паскудніший	-2.200
паскудство	-2.650
пастка	-1.300
пахучіший	-1.500
пацифіст	0.800
пацифісти	0.700
певний	1.167
певно	1.900
певності	0.900
певність	1.500
певніший	1.200
педик	-3.400
педики	-3.200
пекельний	-3.200
пекло	-3.600
пеня	-2.000
перебивання	-1.467
перебивати	-1.400
перебивач	-1.100
перебивачі	-1.300
перебиває	-1.300
перебили	-1.200
перебої	-1.400
перебіжчик	-1.900
перебіжчики	-1.300
перебій	-1.500
перебільшена реакція	-0.700
перебільшений	-0.400
перебільшення	-0.900
перебільшив	-1.700
перебільшувати	-0.800
перебільшуючи	-0.700
перебільшує	-1.400
перевага	1.467
переваги	1.550
перевантажений	-1.700
перевантаження	-1.500
перевершив	2.200
перевершує	2.500
перевтома	-1.250
перевірений	2.150
передовий	1.450
передчуття	0.400
пережив	2.300
переконаний	1.700
переконати	1.000
переконливий	1.633
переконливо	1.600
переконливість	0.700
переконує	0.700
перекритий	-1.100
перекручений	-1.500
перекручення	-2.000
перекручувати	-1.300
перекручуючи	-1.100
перекручує	-1.400
переляк	-1.500
переляканий	-1.914
перемагаючи	2.250
перемагає	2.100
перемивали кісточки	-1.100
перемивати кісточки	-1.700
перемога	2.400
перемоги	2.650
перемогти	2.500
переможений	-2.100
переможець	2.250
переможець конкурсу	2.300
переможний	2.267
переможно	2.300
переможці	1.900
переможці конкурсу	2.400
переміг	2.125
перенавантаження	-1.500
перенапруження	-1.300
перенесений	-0.800
перенесення	-0.500
перенести	-1.050
переносить	-1.100
перепона	-0.500
перепони	-1.600
перепочинок	2.400
перепризначити вирок	-1.000
перепросити	0.400
перепрошення	0.200
перепрошувати	1.600
перервали	-1.200
перерваний	-1.200
переривання	-1.600
переривати	-1.400
переслідуваний	-1.875
переслідування	-2.267
переслідувати	-1.925
переслідувач	-2.400
переслідувачі	-2.800
переслідуючи	-1.500
переслідує	-1.625
пересуди	-0.700
пересічність	-0.300
перетворений на жертву	-1.800
перетворення на жертву	-2.300
перетворити на жертву	-2.500
перехвалювати	-0.900
перешкода	-1.400
перешкоджає	0.300
перешкоди	-1.300
перешкодити	0.100
перлина	1.500
перлини	2.000
перспектива	1.200
перспективи	1.200
перспективний	1.700
перфекціонізм	1.300
перфекціоніст	1.500
перфекціоністи	0.100
перфекціоністичний	0.700
перфекціоністський	0.700
першокласний	2.750
першості	2.200
першість	1.900
песимізм	-1.500
песимізми	-2.000
песиміст	-1.500
песимісти	-1.000
песимістичне	-1.500
песимістичний	-1.500
песимістично	-2.000
печаль	-2.250
печальний	-2.150
печально	-2.300
печалі	-1.600
пизда	-2.800
пиздець	-3.400
пизди	-2.900
пильний	0.950
пиляли	-1.700
пиляти	-1.500
пиха	-0.900
пихатий	-1.080
пихато	-1.500
пихатості	-1.900
пихатість	-1.650
пишний	2.333
пишнота	2.600
пишноти	2.200
пишність	1.700
плакав	-1.800
плакати	-2.400
плакса	-1.900
плакси	-1.100
плаксивий	-0.850
плаксиві	-1.600
плаксивіший	-1.800
платити	-0.400
плач	-1.575
плаче	-1.775
плачевний	-1.350
плачевно	-1.500
плачевність	-1.300
плачі	-1.900
плекання	2.000
плекати	1.667
плекає	2.050
плескати	2.000
плескає	1.750
плутанина	-1.525
плутати	-0.900
плутає	-1.300
пліткар	-1.050
пліткарка	-1.050
пліткарки	-1.267
пліткарство	-1.000
пліткарський	-1.300
пліткарі	-1.267
плітки	-1.000
пліткував	-1.200
пліткувала	-1.200
пліткували	-1.100
пліткування	-1.367
пліткувати	-1.700
пліткуватий	-1.300
по заслузі	1.300
по-доброму	1.800
по-дурному	-1.625
по-лицарськи	1.900
по-невігласьки	-1.600
по-пригодницьки	1.300
по-романтичному	1.800
по-справжньому	1.900
по-хамськи	-2.000
по-ідіотськи	-1.400
побажання	1.150
побили	-2.400
побитий	-1.800
побиття	-2.000
поблажливий	1.500
поблажливо	1.400
поблажливість	1.800
побожний	0.700
побожно	1.100
побожність	1.600
побоювання	-1.483
побої	-2.000
повага	2.000
поважаний	2.100
поважати	2.200
поважний	2.033
повеселився	2.300
повна срака	-3.000
повний пиздець	-3.000
повстання	-0.800
повстанці	-0.800
повторне винесення вироку	0.200
повія	-3.300
повії	-3.000
поганий	-2.150
погано	-1.800
погано пахнув	-1.600
погано поводився	-1.600
погано поводитися	-1.900
погано поводиться	-1.600
погано поводячись	-1.700
погарда	-1.700
погодження	2.100
погоджуватися	1.500
погоджуючись	1.400
погоджується	0.800
погодився	1.100
погорда	-2.433
погорджає	-2.000
погорджує	-1.000
погорди	-2.500
погордливий	-2.200
погордливо	-1.900
погордливо ставитися	-1.400
пограбовує	-2.000
пограбування	-2.100
пограбувати	-2.600
погрожував	-1.700
погрожувати	-1.600
погрожувач	-1.400
погрожувачі	-1.800
погрожуючи	-2.000
погрожує	-1.600
погроза	-2.300
погрози	-1.800
погрозливий	-1.750
погрозливо	-1.650
погром	-2.600
погубити	-2.800
погіршення	-2.200
погіршився	-1.900
погіршилася	-1.900
погіршилося	-1.900
погіршування	-2.000
погіршувати	-2.400
погіршуватися	-2.300
погіршує	-2.000
погіршуєте	-2.100
погіршується	-2.050
погіршуєш	-2.100
подав у відставку	-1.000
подавився	-2.100
подавитися	-2.500
подарунок	1.900
подає у відставку	-1.100
подвиги	2.000
подив	2.500
подобався	1.800
подобатися	1.500
подобається	1.800
подразливо	-2.000
подразнення	-1.900
подразник	-2.300
подразники	-2.100
подразнювальний	-2.000
подразнювати	-1.800
подразнювач	-2.300
подразнювачі	-2.100
подразнює	-1.700
подружився	1.700
подяка	2.200
подякував	1.900
подякувала	1.900
поділився	1.400
поділилася	1.400
поділитися	1.200
пожалкував	-1.600
пожалуваний	-1.300
пожартував	1.300
пожартувати	1.200
пожвавити	1.100
пожвавлений	1.500
пожвавлення	1.625
пожвавлювальний	1.300
пожвавлювати	1.600
пожвавлює	1.250
пожежа	-1.400
поза мережею	-0.500
поза сумнівом	1.050
позаздрив	-1.100
позбавити ілюзій	-1.000
позбавлений	-2.100
позбавлений гумору	-1.300
позбавлений ілюзій	-1.900
позбавлення	-1.725
позбавляти	-2.100
позбавляючи	-1.650
позбавляє	-1.800
позбавляє ілюзій	-1.600
поздоровлення	2.900
поздоровляти	2.200
поздоровляю	2.200
позивається	-1.100
позитив	2.300
позитиви	2.400
позитивний	2.200
позитивно	2.033
позитивно налаштований	1.300
позитивності	2.400
позитивні	2.400
позитивність	2.300
позитивніший	2.300
позитивізм	1.600
позитивізми	1.800
позитивіст	2.000
позитивісти	1.700
позитивістичний	1.900
позитивістський	1.900
позов	-0.900
позови	-0.600
покаральний	-2.300
покараний	-2.000
покарання	-2.100
покарати	-2.400
покататися	1.100
покидання	-1.600
покидає	-1.300
покидьки	-2.433
покидьок	-2.520
покинення	-2.050
покинути	-1.900
покинутий	-1.867
покладається	2.100
поклонник	1.400
поклонники	0.900
поклонявся	2.400
поклонялася	2.400
поклонятися	1.000
поклоніння	2.050
поколювання	-0.800
покращений	2.100
покращення	1.700
покращився	2.100
покращити	1.900
покращуючи	1.800
покращує	1.800
покруч	-1.900
покірний	-1.300
покірно	-0.850
покірність	-0.700
поле битви	-1.600
поле бою	-1.650
полегшений	1.600
полегшення	1.500
полегшено	1.400
полегшив	1.200
полегшила	1.200
полегшити	1.500
полегшувальний	1.500
полегшує	1.400
польщений	1.600
поля бою	-0.900
поліпшений	2.050
поліпшення	1.650
поліпшити	2.050
поліпшувач	1.800
поліпшуючи	1.800
поліпшує	1.800
помер	-2.600
померти	-2.900
померти з голоду	-1.900
помилка	-1.600
помилки	-1.700
помилковий	-1.500
помилково	-1.600
помилуваний	1.200
помилування	1.425
помилувати	1.200
помиляючись	-1.100
помираю зі сміху	2.517
помирає з голоду	-2.300
помста	-2.400
помстився	-0.900
помітний	1.200
помічний	1.800
помічник	1.400
помічники	1.100
помічниця	1.400
помічниці	1.100
помічно	2.300
помічність	1.900
помішаний	-0.500
поневолений	-1.700
поневолити	-3.100
поневолює	-1.600
пониклий	-0.800
поновити	1.200
поновлений	1.400
поновлюючи	1.200
поновлює	1.200
понурий	-1.867
пообіцяв	1.500
попередження	-1.300
попередити	0.100
попихач	-1.800
попліткував	-1.300
популяризатор	1.800
популяризатори	1.000
популяризація	1.400
популяризації	0.900
популяризований	1.900
популяризував	1.500
популяризування	1.200
популяризувати	1.500
популяризуючи	1.350
популяризує	1.100
популярний	1.800
популярно	1.800
популярності	1.600
популярність	2.100
порадив	0.800
поразка	-1.650
поразки	-1.300
поразник	-1.700
поразники	-2.100
поразництво	-1.300
поранений	-1.700
поранення	-1.800
порожнеча	-1.900
порожнечі	-1.500
порожньо	-1.000
порожній	-0.800
порожніший	-0.700
порожніші	-0.700
порозумнішав	1.500
порозумнішати	1.900
порозуміння	2.200
порочний	-2.150
порочність	-1.967
порушений	-2.400
порушення	-1.887
порушення функції	-1.800
порушив	-2.400
порушник	-1.960
порушники	-2.100
порушницький	-2.400
порушувати	-2.200
порушуючи	-2.500
порушує	-2.300
порядний	2.100
порядно	1.700
порядність	1.750
порядніший	1.900
порятунок	2.267
поріз	-1.100
порізи	-1.200
посада скарбника	0.400
посаджений до в'язниці	-2.000
посади скарбника	1.200
посередність	-0.300
посилений	1.650
посилення	2.200
посилювати	1.300
посилює	2.000
послабити	-1.800
послаблений	-1.300
послаблювати	-1.200
послаблювач	-1.600
послаблювачі	-1.300
послаблюючи	-1.500
послаблює	-1.350
послідовний	0.600
послідовник	1.600
посміхнувся	2.500
посміхнулася	2.500
посміховиська	-1.300
посмішка	1.500
посмішки	2.100
посміюватися	1.700
поспішний	-1.700
поставити в незручне становище	-1.200
постраждалий	-2.400
поступ	1.800
поталанило	1.900
потаскуха	-2.800
потворний	-2.300
потворно	-2.100
потворності	-2.500
потворні	-2.000
потворність	-2.700
потворніший	-2.200
потерпілий	-1.100
потерпілі	-1.300
потертий	-1.200
потонув	-2.900
потонути	-2.700
потривожений	-1.600
потрясіння	-0.867
потужний	2.300
потужніший	1.600
потурає	1.700
потішати	1.500
потішає	2.050
потішений	1.567
потішено	2.200
потішний	1.333
потішно	0.800
потішність	1.800
похабний	-2.800
похвала	2.060
похвалений	2.200
похвалив	1.850
похвалити	1.900
похвальний	2.000
похвально	1.800
похвальність	1.800
похмурий	-1.767
похмурнів	-1.900
похмурніти	-1.800
похмуро	-1.133
похмурість	-1.357
похмуріший	-1.500
похорон	-1.500
похорони	-1.600
похоронний	-1.500
поцупити	-2.200
поцілував	1.600
поцілувала	1.600
поцілувати	1.800
поцілунки	2.300
поцілунок	1.800
поціновувач	2.400
поціновувачі	1.850
почесна	1.400
почесне	1.400
почесний	1.850
почесно	2.150
почесні титули	1.700
почесність	2.200
почесті	2.250
почуття	0.500
почуття каяття	-0.700
почуття провини	-1.433
пошана	2.333
поширення	1.800
поширювати	1.600
поширює	1.200
пошкоджений	-1.900
пошкодження	-2.050
пошкодував	-1.600
пошук пригод	2.300
пощастило	1.900
пощипування	-0.800
правда	1.300
правди	1.800
правдивий	1.900
правдиво	1.900
правдивість	1.900
правдивіший	1.500
правомірний	0.500
правомірно	0.400
правопорушення	-1.800
правопорушник	-2.033
правопорушники	-1.467
прагнення	1.700
прагнучий	1.300
працював на фрилансі	0.700
працює на фрилансі	0.700
превосходний	2.500
презирливий	-2.000
презирливо	-1.900
презирливість	-1.100
презирства	-2.500
презирство	-2.250
презируваний	-1.700
презирувати	-1.400
презируючи	-2.700
презирує	-2.000
прекрасний	2.815
прекрасно	2.750
прекрасність	2.540
прекрасніший	2.100
прелестний	2.200
прелестно	2.100
прелестність	2.500
премія	2.500
премії	2.300
пресинг	-1.200
преславний	3.200
преславно	2.900
преславність	2.600
претендент	0.500
претенденти	0.400
претензія	-2.100
претензії	-1.500
прибутки	1.900
прибутковий	1.900
прибутково	1.250
прибутковості	1.100
прибутковість	1.750
прибуток	1.900
прибічник	1.333
прибічники	1.650
привабливий	1.825
привабливо	2.200
привабливість	1.700
приваблювати	1.500
приваблює	1.700
привид	-1.300
приводити в захват	3.000
привілей	1.500
привілейований	1.267
привілеї	1.600
привітав	1.100
привітала	1.100
привітали	1.100
привітання	2.300
привітати	1.300
привітає	0.600
привіти	1.800
привітний	1.883
привітно	1.875
привітні	2.200
привітність	1.925
привітніший	2.000
пригнітити	-2.000
пригнічений	-2.000
пригнічення	-1.725
пригнічено	-2.100
пригніченості	-2.200
пригніченість	-1.920
пригніченіший	-2.400
пригнічливий	-1.975
пригнічливо	-2.150
пригнічувати	-1.783
пригнічує	-1.743
пригода	1.300
пригоди	1.400
пригодництво	1.900
пригодницький	1.600
приголомшений	-0.430
приголомшити	-0.700
приголомшливий	1.389
приголомшливо	1.350
приголомшувати	1.167
приголомшуючи	2.500
приголомшує	1.120
придурки	-1.100
придурок	-2.150
придушений	-1.333
придушення	-1.600
придушити	-1.800
придушливий	-1.500
придушувати	-1.400
придушує	-1.700
приз	2.300
призи	2.000
призовий бій	-0.100
призупинений	-2.100
призупинити	-1.300
приймати	1.450
приймає	1.325
прийняти	0.700
прийнятий	1.100
прийнятний	1.400
прийнятно	1.550
прийнятність	1.375
прийняття	1.850
прикраса	1.300
прикраси	0.800
прикрасив	1.600
прикрашав	1.800
прикрашальник	1.300
прикрашальники	0.900
прикрашання	1.900
прикрашати	1.550
прикрашає	1.467
прикрашений	1.475
прикрий	-2.167
прикро	-1.950
прикрості	-2.000
прикрість	-1.925
применшив	-0.600
применшувати	-1.100
применшує	-1.000
примирення	1.900
примирив	1.100
примирити	1.000
примирювач	2.000
примирювачі	2.400
примиряючи	1.300
примиряє	1.100
примусове виселення	-2.000
примусовий	-2.000
примушувати	-1.200
примітивний	-1.200
принадність	2.100
принижений	-1.875
приниження	-2.140
приниження значення	-0.900
принижувати	-2.075
принижувати значення	-1.000
принижуючий	-1.200
принижує	-1.550
принижує значення	-1.100
принизив	-2.000
принизливий	-2.080
принизливо	-2.533
приносити користь	1.000
приносить користь	1.900
принципи	1.700
принциповий	2.300
приніс користь	1.700
припадки	-1.500
припадок	-1.800
припинений	-0.900
припинити	-1.200
приплив сил	1.500
припливи сил	1.200
приречений	-3.200
природний	1.500
присвячуючи	2.100
