Word//word combination	Sentiment scores
скорочувати	-1.4
засуджений	-1.0
застою	-2.0
загрозливий	-1.4
бюрократизм	-2.0
розрив	-1.0
порноакторка	-1.8
надихнути	1.6
спізнення	-1.4
суперсучасний	2.0
грязюка	-2.0
нелегкий	2.0
набуття	1.315
осаджувати	-2.0
кооперативно	2.0
реактор	-1.4
регрес	-1.2
діабет	-1.8
об'єднати	1.0
зігріваючий	1.8
міжнародний	1.5
резервний	1.2
біс	-1.5
сріблястий	1.1
люблячий	1.6
знічуватися	-1.0
ризиковий	1.5
шпигун	-1.8
язичник	-2.0
навик	1.4
заворушення	-1.4
південна корея	1.0
імперіл	-2.0
розчарувати	-1.6
розумниця	2.0
суворий	-1.25
обстріл	-2.0
пробка	-1.6
стратити	-1.9
гівняний	-2.0
талісман	1.6
видобування	1.2
смертельно	-1.6
біда	-1.75
озвірілий	-2.0
самодержець	-2.0
динамічний	2.0
злість	-1.4
відгородитися	-1.0
геть	-1.2
турбулентність	-1.4
солоденький	1.8
цікавий	1.69
надважкий	-1.4
купувати	1.13
братський	2.0
повертатися	1.0
бандит	-2.0
доля	1.5
серцебиття	1.2
гарно	1.5
обґрунтований	1.0
титанічна	2.0
недовговічний	-1.0
неминучість	-2.0
мученицької смерті	-2.0
програє	-2.0
очистити	1.7
присвоюватися	1.0
контрнаступ	2.0
вість	1.4
псуватися	-1.8
бездоріжжя	-2.0
збуджувати	2.0
злісний	-2.0
вандал	-2.0
бридкий	-1.8
знешкоджувати	2.0
палко	1.3
споруджати	1.2
непокірно	-2.0
розправлятися	-2.0
наснага	2.0
уважно	1.4
легко	1.815
роздроблений	-2.0
похмілля	-2.0
неодмінно	1.0
провальний	-2.0
щит	1.4
дбайливий	1.7
багаторазовий	1.2
дефляція	-1.2
авіарейс	1.0
неушкодженим	2.0
запам'ятати	1.4
самосуд	-2.0
комплімент	1.8
спантеличення	-2.0
важкосердечний	-2.0
здирство	-2.0
хрипота	-2.0
вібрував	-2.0
потішити	1.6
неув'язка	-2.0
неорганізований	-2.0
тісно	-2.0
надія	1.69
провінція	1.0
довір'я	2.0
невигідно	-2.0
переслідувати	-1.4
найдурший	-2.0
володіння	1.38
складно	-1.0
долучитися	1.0
проступок	-2.0
освітянський	1.4
шквальний	-1.0
спокусити	-2.0
грві	-2.0
капіталіст	-2.0
мати	1.25
царствений	2.0
спроба	1.0
шиммі	-2.0
живчик	1.6
підтвердження	1.44
милосердний	2.0
фінішувати	1.0
переоцінений	-2.0
сирий	-1.4
підлота	-2.0
інтернаціональний	1.0
неправомірний	-1.6
лаятися	-2.0
зболений	-1.6
працелюбний	2.0
гегемоністичний	-2.0
зморшкуватий	-2.0
сопрано	2.0
знищуватися	-2.0
опустити	-2.0
ненавидить	-2.0
басейн	1.13
турбота	1.75
облудність	-2.0
пісний	-1.2
допоміг	2.0
маркет	1.2
похмурий	-1.4
підготовчий	1.0
відповідь	1.13
непорозуміння	-1.2
терпкий	-1.2
зробити	1.38
містечко	1.3
послідовник	1.5
закурювати	2.0
осадити	-2.0
простота	1.2
покараний	-1.6
втрата	-1.5
заборгованість	-1.8
демонізує	-2.0
магомет	2.0
хохол	-2.0
шахрайства	-2.0
аргумент	1.13
бедро	1.4
модник	1.2
ажіотаж	-2.0
лайнер	1.25
корупціонер	-2.0
нахабність	-2.0
віллизувати	-2.0
пхати	-1.0
наразити	-1.0
започаткувати	1.6
дурниця	-1.7
змістовний	1.0
складні	-2.0
скурчитися	-2.0
дожити	1.1
каліцтво	-2.0
особистісний	1.0
апофеоз	2.0
погрози	-2.0
приготований	1.4
виплюнути	-2.0
розгром	-2.0
колосальний	1.0
суперечність	-1.4
нервово	-2.0
незалежність	1.38
невіглас	-1.8
експрес-тест	1.2
рівність	1.815
авто	1.13
необмежено	1.2
нерівномірний	-1.5
убезпечити	1.565
позіхати	-2.0
найвдаліший	2.0
запізнюватися	-1.6
узурпація	-1.8
загоїтися	1.6
оцінив	2.0
м'ясний	1.0
незайманий	-2.0
зажурився	-2.0
ображатися	-1.6
забудькувато	-2.0
самозакоханість	-2.0
клінічний	-1.38
перевантажений	-1.2
заохочувальний	2.0
здатність	1.69
лагідність	-2.0
дочитати	1.4
рівномірно	1.4
обрушувати	-2.0
благо	1.13
відмінний	1.565
покращити	1.6
соромливий	-2.0
вітання	1.2
зім'ятий	-2.0
довкілля	1.25
вироджуватися	-2.0
чарівний	1.5
каторга	-2.0
унікальність	1.7
неоплачений	-1.4
односторонній	-2.0
мішок	-0.9
епідемія	-1.94
бас	1.0
нечутно	-2.0
дозвілля	1.0
гнучкі	2.0
грішник	-1.6
минути	-1.0
комедія	1.5
вмотивувати	1.2
аргументація	1.0
подякувати	1.2
посередність	-2.0
піднесення	1.63
апендицит	-1.6
пристрасть	1.75
усебічність	1.2
екосумка	1.2
дефект	-1.4
вигнанець	-2.0
капут	-2.0
підкрався	-2.0
раси	-2.0
баналізувати	-2.0
добре зробив	2.0
помітно	-2.0
заборонятися	-1.7
жиру	-2.0
підсаджуватися	-2.0
сатирити	-2.0
неповна	-2.0
автентичний	1.3
прийомний	1.0
будівництво	1.63
вульгарний	-2.0
поспішний	-1.7
противник	-1.565
спалахувати	-1.5
набій	-1.2
незграбність	-2.0
інфернальний	-2.0
продавчиня	1.0
скупість	-2.0
бабка	1.0
мазок	-2.0
точність	1.75
малоймовірно	-2.0
шляхетність	2.0
безвіз	1.2
найакуратніше	2.0
забороняти	-1.6
закріплювати	1.4
окупність	-2.0
шлам	-2.0
знецінення	-1.8
полегшувати	1.6
загадково	-2.0
знущальний	-2.0
пандемічний	-1.8
здійснено	2.0
розбурхує	2.0
мореплавство	1.0
займатися	1.38
викрадач	-1.8
опори	2.0
забудькуватість	-2.0
дельфін	1.6
інтуїтивно	1.2
ранимий	2.0
вихлюпуватися	-2.0
доброзичливці	2.0
душно	-1.6
деморалізуючий	-2.0
мука	-1.8
клопоти	-2.0
інтуїтивний	2.0
незаморожений	2.0
запобігти	1.2
президент	1.25
туберкульоз	-2.0
хвилююче	2.0
болі в голові	-2.0
катастрофічний	-1.2
злющий	-1.6
скандальний	-1.8
утруднювати	-1.0
неперевершений	1.6
переворот	-1.4
мерзлота	-1.0
п'янити	-2.0
доганяти	1.0
наклеп	-1.8
класифікували	-2.0
зриватися	-1.2
булка	1.4
шиття	1.2
найцікавіший	1.63
непоправні	-2.0
здобувати	1.0
лідерство	1.13
тихо	1.375
знесилення	-2.0
недотримання	-1.8
святковий	1.815
неприйняття	-2.0
опікуватися	1.4
гусина	-2.0
махінатор	-1.8
зсу	1.2
трц	1.0
нездійсненно	-2.0
пошкодити	-1.0
правдивість	2.0
проблематичний	-2.0
здравий	2.0
церковник	1.0
скрипіти	-2.0
смачненький	1.6
м'якотілих	-2.0
відмовлено	-2.0
крадькома	-1.4
добре збалансований	2.0
невиразно	-2.0
сила	1.25
людина	1.63
легковажність	2.0
відсутність	-1.25
сексуальна	2.0
зациклюватися	-2.0
дурнуватий	-2.0
вишуканість	1.8
калічити	-1.8
оновляти	1.2
запроваджувати	1.13
з'ясувати	1.0
концерт	1.5
ізоляція	-1.625
переповнений	-1.5
цуратися	-1.4
піклування	1.8
премудрий	2.0
особистість	1.75
ступор	-2.0
учити	1.25
вистражданий	2.0
багнет	-1.2
знищення	-1.88
впарювати	-2.0
убрання	2.0
неймовірність	-2.0
орієнтовно	-2.0
хвалебний	1.0
приз	1.8
бюстгальтер	1.4
терорист	-1.94
зневірено	-2.0
роздавлювати	-2.0
рильський	-2.0
хастлер	-2.0
безславно	-2.0
дохнути	-2.0
розрадити	2.0
завидно	2.0
упередженість	-1.5
кондитер	1.4
упорядкованість	1.8
обраним	2.0
уникати	-1.315
беззавітний	2.0
наживка	-2.0
нав'язувати	-1.8
приховування	-1.6
самодостатній	1.6
гнобителі	-2.0
інвалід	-1.6
млинець	1.25
скептичний	-2.0
скрипучі	-2.0
безкорисливий	1.2
покластися	1.4
непродуктивний	-2.0
невиправданий	-1.6
саботувати	-1.4
шекспір	1.4
сірість	-2.0
телепень	-1.8
найслабший	-1.4
персонажів	2.0
воловий	-2.0
удосконалювати	1.4
озлоблений	-2.0
кубло	-1.6
дезорганізований	-2.0
тиран	-2.0
щебетливый	2.0
зречення	-1.7
безкарний	-1.875
винахідник	1.4
галантно	2.0
розважливий	2.0
несамостійний	-2.0
плакати	-1.38
дурепа	-2.0
рішуче	1.6
ціль	1.63
чарівне	2.0
неонацистський	-2.0
доунер	-2.0
честь	1.6
улюблена	2.0
нетактовно	-1.38
брехливий	-2.0
вихвалятися	-1.2
нереалізований	-1.7
поїсти	1.0
придушення	-1.8
яскравіше	2.0
квітка	1.38
несанкціонований	-2.0
тривіально	2.0
ботанічний	1.0
прикриття	1.2
анти-білий	-2.0
хибний	-1.2
мешканка	1.2
печера	-1.2
схвильованість	2.0
недійсний	-2.0
скаженіти	-2.0
гол	1.0
бадьорість	1.8
франко	1.2
маніпуляція	-1.63
різкий	-1.0
усилити	1.2
погнатися	-2.0
рятування	2.0
мюнхенський	-2.0
стік	-2.0
льон	1.13
лакей	-2.0
змучений	-1.4
забобонний	-2.0
авіаудар	-2.0
плавніше	2.0
очікуваний	1.3
мокрота	-1.38
нерегулярні	-2.0
противірусний	1.6
обмеженість	-1.8
нелогічність	-2.0
ширвжиток	-1.2
меланхолійний	-1.2
стічний	-1.2
регулярний	1.38
смердіти	-1.8
брехати	-1.8
заважають	-2.0
доброї волі	2.0
звершений	2.0
стоки	-2.0
убозтво	-1.7
плюватися	-1.6
кон’юнктурний	-2.0
гордість	1.0
погостювати	1.0
випрямити	2.0
підтекст	-2.0
рибка	1.2
мародерство	-2.0
високоосвічений	2.0
зарепетувати	-2.0
робить революцію	2.0
комунікація	1.13
інвестор	1.6
клятий	-1.6
повалити	-1.0
безцінний	1.4
хворий	-1.63
найчарівніший	2.0
повноцінність	1.8
симпатичний	2.0
без фінансування	-2.0
аристократичний	1.7
акомодаційний	2.0
тремтіти	-1.8
з'єднувати	1.2
підбурювання	-2.0
моторошно	-1.4
гедоністичний	-2.0
докочуватися	-2.0
поїзд	1.0
доповнити	1.2
невимушений	1.2
напруга	-1.565
незадоволений	-1.2
заморозити	-2.0
обнадійливий	2.0
блідіє	-2.0
короткий обмін	-2.0
животрепетне	2.0
перспективність	1.8
курганство	-2.0
амбівалентність	-2.0
весілля	1.38
жвавий	1.7
вистачає	2.0
звучати	1.125
творець	1.38
провітрити	1.2
зле	-2.0
жовч	-1.2
дружність	2.0
бунт	-1.4
угнітити	-1.2
делегація	1.0
цілодобово	1.0
тумани	-2.0
впорядковано	2.0
безпорадний	-2.0
допитуючи	-2.0
повальний	-2.0
весняний	1.0
банан	1.4
богатир	1.8
успішний	1.94
ґамселити	-2.0
найвитриваліший	1.6
процвітати	1.6
багет	1.2
надзусилля	2.0
біозахист	1.6
жнива	1.0
висвітлити	2.0
екзотичний	1.2
розштовхати	-1.0
антигромадські	-2.0
реанімаційний	-1.38
вимивати	-2.0
сторонній	-1.0
виступав	2.0
слухати	1.565
п'єдестал	1.4
діамант	1.6
арешт	-1.875
безумство	-2.0
старіти	-1.6
радісно	1.6
неефективний	-1.2
чудесний	2.0
розвинений	1.5
ніякий	-1.4
брязкальця	-2.0
бур’ян	-2.0
демократія	1.38
абонемент	1.0
співрозмовник	1.2
чарівник	1.13
розробка	1.25
скорочуватися	-2.0
ненароком	-2.0
добровольчий	2.0
грубість	-1.6
невблаганність	-2.0
висміювання	-1.2
нестійко	-2.0
уявляти	1.375
варте	2.0
лихоманка	-1.88
розмазування	-2.0
постраждати	-1.94
смарт	1.0
громити	-2.0
доброзичливість	1.8
єдність	1.4
мороз	-1.565
романтика	1.6
гадюка	-2.0
губити	-2.0
безсмачний	-2.0
мрія	1.875
самоізоляція	-1.25
пропасти	-1.4
втікати	-1.3
злидень	-2.0
влучний	1.2
розпливчастий	-1.0
зав'язувати	1.2
розблокувати	1.0
збивати	-1.4
ослаблений	-1.4
послужити	1.4
стурбувати	-2.0
конституція	1.4
тріщати	-2.0
світанок	1.3
вдосконалення	1.5
нав’язливий	-2.0
білизна	1.6
відсахнутися	-2.0
підроблений	-2.0
учителька	1.4
солідний	1.4
утопія	-1.4
лінивець	-2.0
інфекційний	-1.88
обгорілий	-1.9
кінопроект	1.0
підтримка	1.75
викладачка	1.0
консолі	-2.0
гостро	2.0
зрадництво	-2.0
виконувати	1.13
добровільно-примусово	-1.6
забезпечити	1.13
п'явка	-1.5
запалений	-2.0
ленін	-1.38
гетьман	1.4
нестабільний	-1.6
напівтемний	-1.0
свастика	-2.0
безупинно	-2.0
поновлювати	1.4
простоює	-2.0
instagram	1.0
перекручувати	-1.4
надмірно	-1.2
мандрівник	1.2
випарів	-2.0
найбільш лебідний	2.0
оркестр	1.4
таланити	1.8
терзати	-2.0
говорити	1.0
гуманізм	1.4
зморщитися	-2.0
сліпий	-1.8
зло	-1.94
протиалергічний	1.6
темнота	-1.2
бездуховний	-2.0
втілення	1.13
перевіряється	2.0
повально	-2.0
заподіяний	-2.0
непропорційний	-1.4
збурений	-1.4
сізо	-2.0
спотворене	-2.0
багатообіцяючий	2.0
обманув	-2.0
перемішаний	-2.0
цивілізувати	2.0
скаржитися	-1.4
величність	2.0
розкрадання	-1.7
зріло	2.0
асистент	1.0
пандемія	-2.0
вмілий	2.0
гудіння	-2.0
наважуватися	1.0
неадекватний	-1.8
нутрощі	-1.0
вірусологічний	-1.75
сексуально	1.2
неможливо	-1.38
розчарування	-1.4
зневоднення	-1.8
неприкметний	-2.0
злитися	-1.5
з ентузіазмом	2.0
попрацювати	1.0
відбудовувати	2.0
винахідницький	2.0
забуваючи	-2.0
противно	-1.6
непоказний	-2.0
таблетка	-0.935
стислий	1.1
винищувати	-1.8
оригамі	1.6
рецепт	1.0
одужати	1.9
расизм	-2.0
лярва	-2.0
без потреби	-2.0
засвітити	-1.2
палатка	1.4
темніше	-2.0
заслання	-1.6
живлення	1.7
розчленовувати	-2.0
відразливість	-2.0
незв'язаний	2.0
праведність	2.0
бомбардувати	-1.9
сильно постраждалий	-2.0
розплакатися	-2.0
розбагатіти	1.8
пересилити	-2.0
кризовий	-2.0
паніка	-1.75
мотивація	1.38
стиглий	1.0
кропив'яний	-2.0
холод	-1.5
винайдення	1.0
одноголосний	2.0
втомитися	-1.4
погіршити	-1.4
відмивання	-2.0
бетмен	1.0
однополярний	-2.0
проклято	-2.0
красивий	1.875
розпинати	-1.4
верещати	-2.0
геодинаміка	1.2
мерзота	-2.0
втік	-2.0
трагедія	-1.8
травматизація	-1.2
коровай	1.2
зруйнований	-1.8
стереотип	-1.5
почесний	1.2
годіння	-2.0
суперечити	-1.5
застоюватися	-2.0
фу	-2.0
бездумність	-1.1
кататися	1.0
бурхливість	2.0
повідомляти	1.5
вподобання	1.2
сприятливо	1.2
віроломно	-2.0
обурення	-1.75
антикваріат	1.0
загальносвітовий	2.0
брусковий	-2.0
музикальний	2.0
надмірний трепет	-2.0
загадка	1.0
золото	1.7
прозорливість	2.0
звичай	1.0
стимулювати	1.5
неупередженість	2.0
більший	1.4
інтенсифікація	2.0
ляльки	-2.0
свіжіше	2.0
згуртованість	2.0
симпатія	1.4
зарозумілий	-2.0
прогул	-2.0
затхлий	-2.0
найперший	1.4
викривач	-2.0
дівоцтво	1.0
промахів	-2.0
бадьорить	2.0
перегару	-2.0
свіжо	1.0
всепереможний	2.0
оманливо	-2.0
захоплення	1.4
неохоче	-1.4
незвично	-0.9
сяйво	1.4
анекдотичний	1.2
віддалятися	-1.0
блокадний	-2.0
партнерський	1.4
океанаріум	1.2
хороший	1.63
рентабельність	1.2
притягати	1.0
бестселер	1.5
надійність	1.5
сутичка	-1.4
вимагати	-1.5
протезування	1.2
затори	-2.0
міжусобиця	-2.0
плюнути	-1.7
зір	1.63
чіпкий	2.0
збагачуватися	2.0
самоїзольовуватися	1.0
спалений	-1.7
самогубний	-2.0
наслідувати	1.2
тетілічно	-2.0
вакцинований	1.2
небезпечність	-1.7
марнота	-2.0
позування	-2.0
хропіння	-1.6
успіх	1.815
лаяти	-1.0
пандус	1.0
благородство	2.0
фаріон	1.0
загострення	-1.8
неруйнівний	1.0
відвага	2.0
обід	1.25
металургія	1.4
цинк	1.0
розгоратися	-2.0
оступитися	-1.2
недозволений	-2.0
балада	1.4
виснажуються	-2.0
майстерний	1.4
рекомендується	2.0
сучий	-2.0
по-людськи	2.0
тиснути	-1.5
підсудний	-2.0
ревний	-2.0
затягнув	-2.0
возз'єднання	1.0
боягузтво	-2.0
разом	1.5
ілюмінати	2.0
в'ялість	-2.0
багатополяризація	-2.0
найповільніший	-2.0
недосконалості	-2.0
дефініфікований	2.0
тривожно	-1.2
непрактичний	-2.0
covid-19	-1.75
витісняти	-2.0
стійко	1.0
пояснювати	1.5
стримати	1.0
зацікавити	1.38
щелепи	2.0
одурманюючий	2.0
вчасно	1.25
покращувати	1.9
денаціоналізований	-1.2
спотикається	-2.0
чутка	-1.3
унія	1.0
пильний	2.0
енергетика	1.0
повернутися	1.5
неідеальний	-2.0
соковитий	2.0
практичність	1.4
дограватися	-1.0
коцюбинський	1.2
термоядерний	-1.2
коротенький	2.0
імброгліо	-2.0
порушуватися	-1.4
оживити	2.0
активізувати	1.0
зять	1.2
екстази	2.0
по-сучасному	2.0
безкоштовний	1.75
сміливість	1.9
аерозйомка	1.0
видовищний	2.0
генералісимус	2.0
горе	-1.94
просунутий	2.0
політкоректність	2.0
тоскний	-2.0
ликуючи	-2.0
рецидивіст	-1.6
шантажувати	-1.8
зрозуміти	1.0
знизати плечима	-2.0
правильність	1.5
абортний	-2.0
примушувати	-1.6
кавомашина	1.0
різнокольоровий	2.0
звитяга	1.2
питань	-2.0
підозри	-2.0
реконструювати	1.6
прозорий	1.3
заслуговує довіри	2.0
спрощувати	1.2
негативний	-1.5
топовий	1.0
потоп	-2.0
натовп	-1.625
легковажний	-1.9
твердість	2.0
розоряти	-1.2
замаскований	-2.0
простір	1.0
посилює	2.0
кухарка	-2.0
огидно	-1.6
розвивати	1.69
подорож	1.38
донька	1.5
дисонансний	-2.0
дісней	1.6
косий	-2.0
привітавшись	2.0
збунтуватися	-2.0
тонший	2.0
солодощі	1.0
матуся	1.4
відмовитися	-1.315
незгода	-1.8
дія	1.13
лайка	-1.69
оновитися	1.2
завчасний	2.0
незамінний	1.565
плямкати	-2.0
з жалем	-2.0
популярний	1.25
вилікуватися	1.8
позбавити	-1.69
китай	-1.5
меншість	-2.0
скошувати	-1.0
моветон	-1.63
неетично	-2.0
дисидент	-1.4
прориви	2.0
совість	1.6
здоровенний	-2.0
розробляти	1.0
сонячний	1.13
безпросвітний	-2.0
професор	1.25
засмучений	-1.6
недоопрацьовувати	-1.4
закид	-1.2
засвоюватися	1.0
спів	1.0
розв'язати	1.13
пікети	-2.0
видихнути	1.0
козак	1.0
обіймати	1.63
фуршет	1.2
класний	1.6
вищим чином	2.0
драгун	-2.0
домівка	1.13
недоладність	-2.0
шокуючі	-2.0
затриманий	-1.2
освітити	1.0
горезвісно	-2.0
комплексний	1.2
повикидати	-1.0
малюнок	1.375
збій	-2.0
притягальний	2.0
поет	1.4
різдвяний	1.2
пустий	-1.0
в'язаний	2.0
дивитися	1.25
компот	1.0
регенерувати	1.6
невірно	-2.0
зціпити	-2.0
акне	-1.4
злет	1.0
експансивний	2.0
охорона	1.69
лесбійка	-2.0
агонії	-2.0
жирність	-1.4
вільний	1.875
завинити	-2.0
скромний	1.6
ультиматуми	-2.0
краса	1.875
об'єктивний	1.2
розширити	1.7
неохайно	-2.0
відновитися	1.4
доповнення	1.5
призовий	1.2
несерйозний	-2.0
розпалити	-0.9
траурний	-1.9
адвокат	1.315
повісити	-2.0
приманку	-2.0
обговорюватися	1.0
кара	-1.4
зморшка	-1.7
де в біса	-2.0
подряпина	-2.0
алкозалежність	-2.0
потоптатися	-2.0
жасмин	1.6
сповіщати	1.0
буржуй	-2.0
рекордно	1.4
скоїти	-2.0
давлення	-1.2
насаджувати	-2.0
недолугість	-2.0
солодкість	2.0
перенести	-1.0
недоброчесність	-2.0
сталінізм	-2.0
імунізація	1.6
шантажист	-1.9
панування	1.3
провина	-1.7
волонтер	1.6
розбещення	-1.7
в розпачі	-2.0
узимку	1.0
смердючий	-1.8
вириватися	-2.0
відходи	-2.0
незагойний	-2.0
безсумнівно	2.0
неіснуючий	-2.0
неправдивість	-1.8
безвихідний	-1.2
виганяти	-1.2
потурбуватися	1.6
іржа	-2.0
пульсоксиметр	1.2
спотворювати	-2.0
привілей	1.8
новонароджений	1.8
повторити	1.0
олігархія	-2.0
передутий	-2.0
прорахунок	-2.0
взаємозв'язок	1.13
зведення	1.2
розповсюджений	-2.0
чудовисько	-2.0
бароко	1.4
гігієна	1.63
перешкоджають	-2.0
породілля	1.0
авіатроща	-2.0
данс	-2.0
запрацювати	1.0
затаєний	-2.0
стрес	-1.875
прибирання	1.0
булінг	-1.0
ухвалити	1.13
провітрювати	1.0
створити	1.63
саботаж	-1.69
ворожба	-1.4
освідчитися	1.8
терплячий	2.0
маскарад	1.25
суджений	-2.0
примирення	1.4
маразм	-1.88
постріл	-1.9
поле	1.13
пекар	1.0
жандарм	-1.0
остання канава	-2.0
запилений	-2.0
тяжкопоранений	-1.8
самовизначення	2.0
реаліст	1.8
безодня	-1.0
неоподаткований	-1.2
співчуття	1.38
імпотенційний	-2.0
дошкуляти	-2.0
надприбутковий	2.0
на щастя	2.0
порада	1.13
дискримінаційний	-1.0
прибрати	1.13
ненатуральний	-1.7
темний	-1.44
репресії	-2.0
політтехнологія	-2.0
вимирання	-1.7
всеосяжний	1.5
проявлений	2.0
мережа	1.0
товщі	-2.0
дядько	1.0
бидло	-2.0
майно	1.5
скудний	-2.0
лікуватися	1.2
оприлюднений	1.0
борона	-2.0
негативність	-1.8
витягнути	-0.9
жирно	-2.0
подільність	-2.0
одружуватися	1.4
мінус	-1.375
украсти	-1.44
тупився	-2.0
подарунок	1.815
видалити	-1.2
пафосний	-2.0
одірваний	-2.0
відкриття	1.38
не схильний	-2.0
потолоч	-2.0
балаканина	-2.0
спрощено	-2.0
змивання	-2.0
освоєння	1.0
сирний	-2.0
бик	-1.3
відчувати	1.5
купити	1.38
звинувачувати	-1.38
анексувати	-1.88
ринок	1.13
уявний	-2.0
відновлювальний	2.0
осмислення	1.4
рятувальник	1.38
атестація	1.2
неправильне розуміння	-2.0
щиросердечний	-2.0
параноїдальний	-2.0
дружити	1.9
зупинка	-0.935
довбун	-1.4
неласкавий	-2.0
юрмала	1.0
живоплот	-2.0
довголіття	1.9
регресувати	-2.0
кричати	-1.5
зосереджуватися	1.2
обговорювати	1.13
спиздити	-2.0
убійний	-1.5
сумнів	-1.5
пікетували	-2.0
скептично	-1.2
пірат	-1.2
дисонанс	-1.5
живити	2.0
викупити	2.0
зашморг	-2.0
стійло	-2.0
розбудовувати	1.0
дурень	-1.63
шмаркач	-2.0
згорати	-1.6
дратуватися	-1.8
погасити	1.4
лякливий	-2.0
охороняти	1.4
вціліти	2.0
процвітає	2.0
полохливий	-2.0
кошти	1.75
печаль	-1.8
дебіли	-2.0
дисиденти	-2.0
непогано	1.4
налякати	-1.4
розпал	-1.0
незнайомий	-1.4
подарований	1.7
сваволити	-2.0
багатший	1.1
вирішитися	1.0
логіка	1.63
сильніший	1.4
незручно	-1.4
убогість	-2.0
нещадність	-2.0
задовольняти	1.2
прес	-1.4
спадати	-2.0
пунш	1.2
трагічно	-1.6
сміх	1.38
придбати	1.38
анархія	-1.2
повіситися	-2.0
підтверджений	1.0
розбазарити	-2.0
напризволяще	-1.8
козирний	2.0
ораторський	2.0
еміненція	2.0
крикливий	-2.0
обдурив	-2.0
заробіток	1.38
спека	-1.2
спрощення	1.6
застогнати	-2.0
безпрограшний	2.0
готуватися	1.0
відганяти	-2.0
штормовий	-1.8
вивчати	1.13
порочне	-2.0
контратаки	2.0
відставання	-1.2
мракобісний	-2.0
довірчий	2.0
жируватися	-1.0
виграв	2.0
вирощувати	1.2
апетитний	1.6
найважчий	-1.13
помовчувати	-2.0
відволікати	-2.0
надихатися	1.7
карамель	1.2
відразливо	-2.0
неявний	-2.0
вірус	-2.0
галантний	2.0
вальс	1.2
больовий	-1.4
змілілий	-1.0
подряпинний	-2.0
пробуджувати	1.0
бздюха	-2.0
професійність	1.8
покалічений	-2.0
заробити	1.0
критися	-1.2
улюбленець	1.0
красномовство	2.0
найтриваліший	1.6
апокаліптичний	-1.2
спітнілий	-2.0
войовниче	-2.0
вишуканий	1.75
нагороджувати	2.0
рибалка	1.2
чреватий	-2.0
влучність	1.2
курйоз	-1.0
гарний	1.63
фортуна	1.7
клопітка	-2.0
ненависть	-2.0
власні інтереси	-2.0
беззаконний	-1.6
родинний	1.8
олімпіада	1.2
меланхолія	-1.4
урахування	1.0
живучий	1.5
підпорядкування	-0.9
подав у відставку	-2.0
поліпшитися	2.0
зволікає	-2.0
гарантійний	2.0
упроваджувати	1.2
ґрунтовний	2.0
замовчувати	-1.8
безмозковий	-2.0
карусель	1.0
молодість	1.75
розбираючись	-2.0
роздмухувати	-2.0
тиша	1.38
руйнуючи	-2.0
звістка	1.0
афект	-1.0
об'єктивність	2.0
аніматор	1.4
рішучість	1.2
відомий	1.5
стрибучий	-2.0
україна	1.75
зірвати	-2.0
нерв	-1.0
крашанка	1.0
відблиски	-2.0
рояль	1.0
мучительно	-2.0
безвинний	-2.0
малопридатний	-1.0
гарматний	-1.2
напитися	-1.8
признатися	1.6
компетентний	1.69
зв’язний	2.0
обивательський	-2.0
самолікування	-1.4
зразковий	1.6
толерантність	1.8
анорексія	-1.6
єдиність	1.4
латина	1.0
інтерактивний	1.25
дикція	1.0
ідіотично	-2.0
затемнена	-2.0
голодувати	-2.0
топтати	-1.4
принизити	-2.0
ріст	1.25
неналежно	-1.0
вигоріти	-1.2
ліки	1.19
стирати	-1.2
лайно	-1.815
надійний	1.75
рабовласник	-2.0
стресово	-2.0
заслужити	1.7
кричущо	-2.0
улюблений	1.75
кремль	-1.2
валюта	1.0
протестувати	-1.2
неповажність	-2.0
створений	1.0
імпонувати	2.0
достатньо	1.0
поламати	-2.0
видаляти	-1.5
мерзотник	-2.0
важливо	1.69
розкусити	-2.0
потерпілий	-1.4
памперси	2.0
домінувати	1.25
дегустація	1.2
сфоткати	1.0
нагородити	1.8
балакати	1.0
недолюблювати	-2.0
рекордсмен	1.6
смоктати	-2.0
тернопільський	1.0
незворотний	-1.0
дитячий	1.63
грабки	-2.0
взаємність	1.2
запам'ятовувати	1.0
тривога	-1.75
пошкодження	-1.8
розбійний	-1.6
захворіти	-1.815
чітко	1.565
трахатись	-2.0
виразно	1.0
компактний	1.5
покора	-1.6
зловмисно	-2.0
контрастність	2.0
поламаний	-2.0
розставання	-1.4
кулемет	-1.6
роздратування	-1.6
регулярно	1.75
розорити	-1.8
панама	1.2
загиблий	-2.0
сноби	-2.0
невміння	-2.0
грамота	1.6
беззахисний	-2.0
живоносний	2.0
неоригінальний	-2.0
радувати	1.4
перевищений	-1.0
неконтрольований	-1.4
королівство	1.2
хтивість	-1.6
відступили	-2.0
енергоефективними	2.0
лестити	2.0
промахи	-2.0
природоохоронний	1.4
еліта	1.3
прийняти	1.315
дефіцитний	-1.2
батоги	-2.0
взаєморозуміння	1.4
вірний	1.5
метушливий	-1.6
безсумнівний	2.0
повніти	-1.8
нечистий	-1.6
ущемити	-1.2
святилище	1.0
розлючуючи	-2.0
безпечний	1.75
атакувати	-1.9
винен	-1.2
завидник	-1.6
тяги	2.0
занепадницький	-2.0
імунітет	1.815
кальцій	1.2
конфлікт	-1.5
мадагаскар	1.63
ворожість	-2.0
найголовніший	1.5
глибоко	1.1
протест	-1.13
привласнити	-1.63
